Wordlist,IDF
confirmed,9.23578252164688
control,9.23578252164688
would,8.92295140136398
tapetal,8.61314244964792
constitutive,8.61314244964792
fertility,8.61314244964792
germination,8.36477033142863
kb,8.32508912706236
morphology,8.32508912706236
done,8.28660433324472
expressed,8.08130970644102
that,7.57286198964342
northern,7.43535140571434
transformation,7.43535140571434
camv35s,7.38269352826964
driven,7.38269352826964
transformed,7.38050363625815
membrane,6.92683689123516
since,6.91227823055343
had,6.7523655017449
probe,6.66007130164989
seeds,6.66007130164989
targeting,6.66007130164989
layer,6.50593248000005
constitutively,6.32614597393555
koltunow,6.15224460689137
allmen,6.15224460689137
budar,6.15224460689137
hypothesized,6.15224460689137
probed,6.15224460689137
texas,6.15224460689137
expressing,6.15224460689137
degeneration,6.15224460689137
sofi,6.15224460689137
putative,6.02662133326889
analysed,5.82756238894365
hence,5.6555003704528
fungal,5.49104701622399
toxins,5.27178831161296
interaction,5.19512766842637
could,5.01042677682502
1987,4.99505347623742
tissues,4.99505347623742
bamhi,4.9217956855131
lonsdale,4.9217956855131
schnable,4.9217956855131
nylon,4.9217956855131
wise,4.9217956855131
dewey,4.9217956855131
dupont,4.9217956855131
glab,4.9217956855131
obtained,4.91546214172127
these,4.84056561058077
amplicons,4.64709462857146
hybrid,4.64709462857146
carried,4.6242105763682
like,4.61789126082344
lipa,177.184644678471
vertebrate,82.4400777323443
ch25h,81.2096288109661
lipase,65.2137928330485
human,64.0956708651318
mouse,39.0112335059359
predicted,32.9462820973439
sequences,31.7480024181612
cholesterol,25.8394273489438
residues,25.6131406663928
lysosomal,24.6089784275655
gene,23.3819916251834
chicken,22.1480805848089
lipf,20.9176316634307
rat,18.9784379218067
sequence,18.5442045107798
subunits,17.6589595885716
genome,16.473141048672
lipj,14.7653870565393
genes,14.7025869565209
ester,13.7066496101937
dog,13.534938135161
lipm,13.534938135161
lipn,13.534938135161
lipk,13.534938135161
rhesus,13.534938135161
lip3,12.3044892137827
frog,12.3044892137827
gallus,12.3044892137827
exons,12.3044892137827
alignments,11.5979342855485
amino,11.1610572578874
chromosome,11.1530271085715
exon,11.0740402924045
melanogaster,11.0740402924045
drosophila,11.0740402924045
cholesteryl,11.0740402924045
transmembrane,11.0740402924045
disease,10.8226158651811
web,10.2236081828572
acid,10.2090367558826
roussel,9.84359137102619
cpg,9.84359137102619
gastric,9.48921896090333
examined,8.92295140136398
mammalian,8.61314244964792
peptide,8.61314244964792
signal,8.43486129858074
cow,8.43486129858074
identities,8.43486129858074
consortium,8.32508912706236
sequencing,8.28660433324472
protein,7.93317572997295
phylogenetic,7.43535140571434
tropicalis,7.38269352826964
horse,7.38269352826964
xenopus,7.38269352826964
lipoprotein,7.38269352826964
browser,7.38269352826964
lipo1,7.38269352826964
lipases,7.38269352826964
lund,7.38050363625815
proteins,6.92683689123516
family,6.92683689123516
metabolism,6.86380877027998
structures,6.82358353441451
mrna,6.66007130164989
1987,6.66007130164989
families,6.50593248000005
399,6.50593248000005
55,6.33216739392482
retained,6.32614597393555
encoded,6.32614597393555
musculus,6.15224460689137
histidine,6.15224460689137
ameis,6.15224460689137
aceview,6.15224460689137
holmes,6.15224460689137
mus,6.15224460689137
lipo,6.15224460689137
sando,6.15224460689137
comparative,6.02662133326889
biol,5.87986972293019
cdna,5.82756238894365
1994,5.31478917042255
locations,5.27329366661028
islands,5.27178831161296
hepatic,5.27178831161296
including,5.00956145773222
anderson,4.99505347623742
targeting,4.99505347623742
ad,4.99505347623742
kb,4.99505347623742
genomes,4.99505347623742
chimpanzee,4.9217956855131
caballus,4.9217956855131
macaque,4.9217956855131
bos,4.9217956855131
ids,4.9217956855131
hubbard,4.9217956855131
1h,11.3110007409056
indole,10.5435766232259
hz,9.03993199990334
contacts,6.02662133326889
5184,4.9217956855131
noland,4.9217956855131
banerji,4.9217956855131
c26,3.71767570285717
hemisolvate,3.69134676413482
ketones,3.69134676413482
minnesota,3.69134676413482
1107,3.33003565082495
79,3.33003565082495
321,3.16307298696778
entries,3.16307298696778
slabs,3.16307298696778
oxford,6.50593248000005
laus,5.27178831161296
2991,4.9217956855131
crysalis,4.51996599995167
innsbruck,4.21743064929037
pro,3.77033358030187
diffraction,3.72035241929579
elangovan,3.69134676413482
jagner,3.69134676413482
e63,3.16307298696778
isonicotinate,8.61314244964792
oxford,7.43535140571434
chlorido,6.32614597393555
ligands,5.31478917042255
1617,4.9217956855131
zanjan,4.9217956855131
cu1,4.64709462857146
crysalis,4.51996599995167
diffraction,4.25183133633804
pro,3.77033358030187
chen,3.77033358030187
infinite,3.71767570285717
arm,3.71767570285717
strands,3.69134676413482
pyridine,3.33003565082495
ge,3.16307298696778
1971,3.16307298696778
laing,3.16307298696778
coordination,3.14194465025156
2006,3.08280705091214
contacts,3.01331066663445
sphere,2.78825677714288
along,2.61887147509064
130,2.51355572020125
centre,2.51355572020125
adjacent,2.51355572020125
intermolecular,2.49752673811871
4265,2.46089784275655
kangani,2.46089784275655
burnett,2.46089784275655
possessing,2.46089784275655
carr,2.46089784275655
tella,2.46089784275655
herringbone,2.46089784275655
altomare,2.46089784275655
ortepiii,2.46089784275655
bera,2.46089784275655
nonius,7.38269352826964
oliveira,6.32614597393555
3692,4.9217956855131
network,4.39872251035218
solvate,4.16254456353118
bifurcated,4.16254456353118
methanol,4.04065485322051
000,3.71767570285717
kappaccd,3.69134676413482
freund,3.69134676413482
blessing,3.69134676413482
schander,3.69134676413482
concerning,3.69134676413482
dimers,3.43190438513999
hydrogen,3.17662118194363
otwinowski,3.16307298696778
1902,3.16307298696778
derivative,2.78825677714288
dimensional,2.78825677714288
molecules,2.65739458521128
vanillin,2.46089784275655
983,2.46089784275655
2926,2.46089784275655
h19,2.46089784275655
collect,2.46089784275655
029,2.46089784275655
46461,2.46089784275655
18,2.40276366919843
reflections,2.30185584539169
bonn,2.25998299997583
tumkur,6.15224460689137
1304,3.71767570285717
mysore,3.69134676413482
c8h7clfno,3.69134676413482
bruker,3.61838136795704
reflections,3.13889433462504
1297,2.78825677714288
mass,2.49752673811871
6045,2.46089784275655
nh,2.46089784275655
institution,2.46089784275655
sanjeevarayappa,2.46089784275655
nayak,2.46089784275655
f1a,2.46089784275655
excellence,2.46089784275655
refinement,2.30185584539169
recorded,2.25998299997583
decay,2.10871532464519
f1,2.10871532464519
spectra,2.10871532464519
meta,2.10871532464519
spectrum,2.10871532464519
mhz,2.05914263108399
1h,1.88516679015093
293,1.85883785142859
restraint,1.85883785142859
dotted,1.85883785142859
shelxl97,1.85883785142859
college,1.85883785142859
0039,1.85883785142859
c5h8o2,6.15224460689137
1323,4.9217956855131
eq,4.64709462857146
bruker,4.5229767099463
3j,4.21743064929037
hz,3.76663833329306
ortep,3.69134676413482
150,3.46341844561758
1963,3.33003565082495
mmol,3.18887350225353
ethyl,3.16307298696778
rostock,3.16307298696778
ch3,3.16307298696778
ch2,2.78825677714288
portions,2.78825677714288
ch,2.74552350811199
phase,2.51355572020125
1h,2.51355572020125
gastaminza,2.46089784275655
outurquin,2.46089784275655
1122,2.46089784275655
7544,2.46089784275655
paulmier,2.46089784275655
extracted,2.25998299997583
argon,2.10871532464519
higgs,2.10871532464519
dimer,2.10871532464519
urquhart,2.10871532464519
shimizu,2.10871532464519
representation,2.10871532464519
polym,2.10871532464519
oswald,2.10871532464519
shabtai,2.10871532464519
stanton,2.10871532464519
boese,2.10871532464519
chatani,2.10871532464519
bak,2.10871532464519
acid,1.89056236220049
reflections,1.88333660077502
sass,1.85883785142859
035,1.85883785142859
1974,1.85883785142859
semicarbazone,12.3044892137827
garbelini,7.38269352826964
nunes,4.9217956855131
1795,4.21743064929037
bruker,3.61838136795704
pyridine,3.33003565082495
largest,3.16307298696778
n4,3.16307298696778
zhou,2.78825677714288
dimensional,2.78825677714288
down,2.74552350811199
deviation,2.74552350811199
chloride,7.54066716060374
iodine,6.15224460689137
bruker,4.97527438094093
leclerc,4.9217956855131
contacts,4.51996599995167
fluorine,4.21743064929037
meyer,4.21743064929037
3445,4.21743064929037
frames,4.21743064929037
axis,3.92068985507224
bryce,3.69134676413482
merged,3.69134676413482
halide,3.69134676413482
abate,3.69134676413482
650,3.69134676413482
korobkov,3.69134676413482
purple,3.33003565082495
closest,3.16307298696778
halogen,3.16307298696778
black,3.01331066663445
jhh,9.84359137102619
agilent,8.36477033142863
13c,6.7799489999275
nmr,6.37774700450706
numbering,6.32614597393555
assignments,6.32614597393555
1h,6.28388930050312
cifuentes,6.15224460689137
reid,5.27178831161296
humphrey,5.27178831161296
c20,5.27178831161296
5355,4.9217956855131
supernova,4.9217956855131
c29h37brsi,4.9217956855131
mmol,4.7833102533803
c19,4.64709462857146
solvent,4.39872251035218
hurst,4.21743064929037
h21,4.21743064929037
clark,4.16254456353118
c21,4.16254456353118
c22,4.16254456353118
cdcl3,4.11828526216799
pro,3.77033358030187
australian,3.71767570285717
21h,3.69134676413482
sonogashira,3.69134676413482
petrol,3.69134676413482
4h,3.69134676413482
lehnherr,3.69134676413482
h22,3.69134676413482
eluting,3.69134676413482
silica,3.69134676413482
ehlers,3.69134676413482
101mhz,3.69134676413482
cu,3.43190438513999
2h,3.43190438513999
scheme,3.18887350225353
6h,3.16307298696778
expressions,3.16307298696778
400mhz,3.16307298696778
crysalis,3.01331066663445
c12,2.88618203801465
c15,2.88618203801465
c16,2.88618203801465
organometallics,2.78825677714288
h11,2.74552350811199
c10,2.65739458521128
c11,2.65739458521128
removed,2.65739458521128
technologies,2.51355572020125
intensity,2.49752673811871
column,2.49752673811871
cg,2.49752673811871
phenyl,2.49752673811871
h16,2.49752673811871
114,2.49752673811871
takahashi,2.46089784275655
0093,2.46089784275655
4677,2.46089784275655
jiangnan,2.46089784275655
tykwinski,2.46089784275655
coupling,2.46089784275655
si1,2.46089784275655
dual,2.46089784275655
morrall,2.46089784275655
samoc,2.46089784275655
eoss2,2.46089784275655
17549,2.46089784275655
c9,2.45043115942015
c6h10o2,6.15224460689137
eq,5.57651355428576
bruker,4.5229767099463
hz,4.51996599995167
3j,4.21743064929037
1518,4.21743064929037
ch2,3.71767570285717
150,3.46341844561758
1963,3.33003565082495
mmol,3.18887350225353
ethyl,3.16307298696778
ch3,3.16307298696778
rostock,3.16307298696778
portions,2.78825677714288
ch,2.74552350811199
phase,2.51355572020125
1h,2.51355572020125
5046,2.46089784275655
acid,2.26867483464059
extracted,2.25998299997583
higgs,2.10871532464519
argon,2.10871532464519
boese,2.10871532464519
bak,2.10871532464519
chatani,2.10871532464519
stanton,2.10871532464519
shabtai,2.10871532464519
oswald,2.10871532464519
polym,2.10871532464519
shimizu,2.10871532464519
reflections,1.88333660077502
034,1.85883785142859
1974,1.85883785142859
unsaturated,1.85883785142859
diop,11.0740402924045
oxalate,9.84359137102619
anions,6.7799489999275
anion,6.7799489999275
gueye,6.15224460689137
sow,4.9217956855131
meneghetti,4.9217956855131
2520,4.9217956855131
molloy,4.9217956855131
cations,3.77033358030187
004,3.71767570285717
krause,3.69134676413482
topological,3.69134676413482
1024,3.69134676413482
sniv,3.69134676413482
2013,6.86380877027998
absolute,6.15224460689137
axis,5.39094855072433
bifurcated,4.99505347623742
3006,4.9217956855131
phosphoryl,4.9217956855131
chiral,4.9217956855131
chains,4.80466613919599
iridium,17.2262848992958
ligands,11.6925361749296
methanol,10.9674917444557
chloride,8.79744502070436
agilent,7.43535140571434
lattice,7.38050363625815
2817,4.9217956855131
clesir,4.9217956855131
085,4.64709462857146
bridges,4.21743064929037
axial,4.21743064929037
alcoholic,3.69134676413482
morris,3.69134676413482
edge,3.69134676413482
tarry,3.69134676413482
csd,3.33003565082495
sharing,3.16307298696778
equatorial,3.16307298696778
solvents,3.16307298696778
a11,18.4567338206741
hursthouse,18.4567338206741
montis,14.7653870565393
salicylic,10.5435766232259
x11,9.84359137102619
2012,8.47771939000837
agilent,6.50593248000005
derivatives,6.17742789325198
1h,5.6555003704528
stacking,5.57651355428576
dimers,5.49104701622399
centrosymmetric,5.27329366661028
dimer,5.27178831161296
motif,5.27178831161296
sc,5.02711144040249
1594,4.9217956855131
gelbrich,4.9217956855131
geometrical,4.21743064929037
innsbruck,4.21743064929037
79,4.16254456353118
ch,4.11828526216799
cryst,3.76667320155005
hz,3.76663833329306
relationships,3.76663833329306
substituted,3.71767570285717
eijgendaal,3.69134676413482
parkin,3.69134676413482
bernstein,3.69134676413482
zwier,3.69134676413482
a0,3.69134676413482
xpac,3.69134676413482
1309,3.69134676413482
c7h5bro3,3.69134676413482
cp,18.8331916664653
ferrocenes,11.0740402924045
jaouen,11.0740402924045
ferrocene,9.84359137102619
pyrrole,8.61314244964792
vera,7.38269352826964
med,6.91227823055343
bioorg,6.32614597393555
anti,5.27178831161296
matta,4.9217956855131
2999,4.9217956855131
functionalized,4.9217956855131
derivatives,4.80466613919599
top,4.64709462857146
conformation,4.39872251035218
gao,4.16254456353118
positioned,4.11828526216799
2h,4.11828526216799
rings,3.85350881364017
adopt,3.71767570285717
twist,3.71767570285717
electrochemically,3.69134676413482
eclipsed,3.69134676413482
osella,3.69134676413482
delocalization,3.69134676413482
ghorab,3.69134676413482
hillard,3.69134676413482
bond,3.53815442525197
ring,3.46815793227615
shorter,3.43190438513999
our,3.18887350225353
bruker,3.16608369696241
chemotherapeutic,3.16307298696778
pendant,3.16307298696778
hz,3.01331066663445
drugs,3.01331066663445
active,2.94051739130418
substituted,2.78825677714288
cancer,2.74552350811199
2013,2.74552350811199
2014,2.70926996097583
consequently,2.46089784275655
fouda,2.46089784275655
braga,2.46089784275655
dempke,2.46089784275655
cavigiolio,2.46089784275655
1956,2.46089784275655
abou,2.46089784275655
dunitz,2.46089784275655
pigeon,2.46089784275655
stagger,2.46089784275655
galanski,2.46089784275655
pabla,2.46089784275655
fe1,2.46089784275655
2247,2.46089784275655
acevedo,2.46089784275655
esteves,2.46089784275655
ros,2.46089784275655
colangelo,2.46089784275655
chatzopoulou,2.46089784275655
thummel,2.46089784275655
12444,2.46089784275655
supuran,2.46089784275655
merighi,2.46089784275655
ther,2.46089784275655
doublets,2.46089784275655
okabe,2.46089784275655
mohamed,2.46089784275655
puerto,2.46089784275655
breast,2.46089784275655
kovjazin,2.46089784275655
togni,2.46089784275655
ella,2.46089784275655
1960,2.46089784275655
staveren,2.46089784275655
mentioned,2.46089784275655
sandler,2.46089784275655
santana,2.46089784275655
rico,2.46089784275655
gelin,2.46089784275655
disubstituted,2.46089784275655
pauling,2.46089784275655
2015,2.30185584539169
santos,2.10871532464519
overlapping,2.10871532464519
perfect,2.10871532464519
suggests,2.10871532464519
cancers,2.10871532464519
orthorhombic,2.10871532464519
oncol,2.10871532464519
pbca,2.10871532464519
hassan,2.10871532464519
character,2.10871532464519
additionally,2.10871532464519
py,2.10871532464519
gasser,2.10871532464519
complex,2.10720996964787
8,2.08609560681509
typical,2.05914263108399
carbonyl,2.05914263108399
cyclam,18.4567338206741
choi,13.3201426032998
moon,8.61314244964792
configurations,8.43486129858074
friesen,7.38269352826964
anion,6.7799489999275
ligand,5.7723640760293
configuration,5.27178831161296
adsc,4.9217956855131
criii,4.9217956855131
synchrotron,4.9217956855131
1997,4.9008623188403
adopt,4.64709462857146
cation,4.39872251035218
5738,4.21743064929037
otwinowski,4.21743064929037
260,4.21743064929037
2013,4.11828526216799
complexes,3.77033358030187
cations,3.77033358030187
chelate,3.69134676413482
cr2b,3.69134676413482
s1a,3.69134676413482
clercq,3.69134676413482
subhan,3.69134676413482
cr1a,3.69134676413482
trans,3.46341844561758
ligands,3.18887350225353
equatorial,3.16307298696778
sadler,3.16307298696778
0589,18.4567338206741
thf,9.48921896090333
stoe,8.61314244964792
lerner,8.61314244964792
disordered,6.50593248000005
0074,6.32614597393555
0081,6.15224460689137
cie,6.15224460689137
0077,5.57651355428576
0075,5.57651355428576
15949,4.9217956855131
098,3.77033358030187
occupancy,3.71767570285717
inclined,3.71767570285717
bolte,3.69134676413482
lorbach,3.69134676413482
0150,3.16307298696778
isopropyl,3.16307298696778
ag,3.16307298696778
ia,3.16307298696778
imidazole,3.16307298696778
cg2,3.16307298696778
wagner,3.16307298696778
ratio,2.94051739130418
18,2.8032242807315
cg1,2.78825677714288
cg3,2.78825677714288
restrained,2.78825677714288
inorg,2.74552350811199
rings,2.69745616954812
fumaric,9.48921896090333
fumarate,8.36477033142863
polymers,6.32614597393555
lanthanum,6.15224460689137
layered,6.15224460689137
coordination,5.6555003704528
carboxylate,5.27178831161296
monodentate,5.27178831161296
laiii,4.9217956855131
4523,4.9217956855131
framework,4.9217956855131
farrugia,4.16254456353118
2000,4.07067903895167
dalai,3.69134676413482
zou,3.69134676413482
polyhedra,3.69134676413482
fujita,3.69134676413482
ligands,3.18887350225353
zhang,3.16608369696241
xie,3.16307298696778
o7,3.16307298696778
polymer,2.78825677714288
hydrothermal,2.78825677714288
devereux,2.78825677714288
dan,2.78825677714288
bruker,2.71378602596778
2006,2.69745616954812
cation,2.51355572020125
earth,2.46089784275655
fumarates,2.46089784275655
dimensions,2.46089784275655
berndt,2.46089784275655
la1,2.46089784275655
dianions,2.46089784275655
chems,2.46089784275655
constantine,2.46089784275655
17677,2.46089784275655
zeng,2.46089784275655
tricapped,2.46089784275655
structurale,2.46089784275655
025,15.8176693414185
siemens,9.48921896090333
esds,7.38269352826964
0021,5.6555003704528
5872,4.9217956855131
smart,4.64709462857146
0038,4.16254456353118
0026,3.76663833329306
0000,3.43190438513999
0035,3.33003565082495
1994,3.18887350225353
0045,3.16307298696778
ethanol,2.88618203801465
1079,2.65739458521128
0048,2.49752673811871
shelxtl,2.49752673811871
0007,2.49752673811871
0042,2.49752673811871
o9,2.46089784275655
16163,2.46089784275655
o11,2.46089784275655
2mmol,2.46089784275655
chumakov,2.46089784275655
3880,2.46089784275655
huanggang,2.46089784275655
cu2,2.46089784275655
cu4o4,2.46089784275655
hubei,2.46089784275655
axis,2.45043115942015
2510,4.9217956855131
attached,4.04065485322051
dotted,3.71767570285717
tulane,3.69134676413482
indandione,3.69134676413482
c16h9bro3,3.69134676413482
bruker,3.61838136795704
photon,3.16307298696778
1968,2.46089784275655
aldersley,2.46089784275655
wessely,2.46089784275655
sterk,2.46089784275655
d8,2.46089784275655
junek,2.46089784275655
manchester,2.46089784275655
kirkuk,2.46089784275655
8943,2.46089784275655
hochrainer,2.46089784275655
sohag,2.46089784275655
2386,2.46089784275655
numerical,2.46089784275655
monatsh,2.46089784275655
rae,2.46089784275655
polansky,2.46089784275655
zargar,2.46089784275655
reflections,2.30185584539169
faculty,2.25998299997583
chemistry,2.13232594791944
1966,2.10871532464519
1971,2.10871532464519
khan,2.10871532464519
venture,2.10871532464519
contributions,2.10871532464519
kunz,2.10871532464519
cmos,2.10871532464519
kuhn,2.10871532464519
putz,2.10871532464519
109,1.88516679015093
2015,1.88333660077502
1969,1.85883785142859
br1,1.85883785142859
adjusted,1.85883785142859
labeling,1.85883785142859
refinement,1.67407697846669
placed,1.67014225894167
benzene,1.66501782541247
brandenburg,1.66501782541247
moiety,1.66501782541247
148,1.66501782541247
181,1.66501782541247
