Wordlist,IDF
wani,8.51722809776123
hadas,8.29456922575636
dinel,8.29456922575636
manure,8.1803363289222
plant,8.17600392147183
concentration,8.15182945908421
chefetz,8.04469175253976
bacteria,8.0129175716167
util,7.85087172652365
sustainable,7.7332975018995
composts,7.6925092344284
ammonia,7.61368049377641
organisms,7.60986080958253
succession,7.56180643992566
snedecor,7.55861565516717
biosolids,7.55861565516717
jedidi,7.55861565516717
gestion,7.55861565516717
manures,7.4426317612118
oso,7.4426317612118
ranalli,7.4426317612118
pedro,7.34494382562648
bacillus,7.29475515726183
taiwo,7.16602636487923
fixer,7.09044924310044
vestal,7.02092503058201
santiniketan,7.02092503058201
erickson,6.79371115577386
contamination,6.7596296654171
microbiol,6.71799969602088
inoculum,6.69512674301453
portnoy,6.60437314572785
inoculants,6.56396637355127
hassen,6.45293171785161
microbiological,6.36184555362198
physical,6.32741059403454
prebiotic,409.977734459034
prebiotics,251.152814020248
oligosaccharides,77.1059846256046
inulin,75.5348307090763
food,46.3744612665422
fos,42.693819258213
axos,38.9103828474047
bifidobacteria,36.3240523015032
probiotic,34.6085181372432
lactobacilli,33.0127223491994
probiotics,31.7244749591396
microbiota,30.4565524430771
gut,30.4081600337921
milk,29.9433172169013
whey,26.8285787200049
dietary,26.5623397984159
fermentation,26.1786941586035
production,26.0208718712833
vamanu,25.9402552316032
technol,25.3556036601071
bacteria,24.0387527148501
supplementation,23.7618099470364
molan,23.5526151795709
lactobacillus,23.0059800526651
fermented,22.7788576419205
bifidobacterium,22.2407348537894
buckwheat,22.0209801489511
2011,21.3151295342213
lactic,20.7948478250582
effect,20.6787010230931
infants,20.4134454298525
growth,20.3667495230494
bacteriocin,20.2148001749672
apple,19.7043029229029
dairy,19.6830766558501
diet,19.6229988745083
nutr,19.5716356452028
bread,19.5432786842412
gos,19.1582526206331
health,18.8499950705678
xylooligosaccharides,18.1220293379892
chicory,18.1220293379892
arabinoxylan,18.1220293379892
pectic,17.391389159598
epilactose,17.2935034877354
pku,17.2935034877354
sensory,17.1112196583742
wheat,17.0087625104659
hydrolysis,16.9895153992423
lactulose,16.9697847310978
polydextrose,16.5891384515127
starch,15.8519926968057
polysaccharides,15.5731250228176
synbiotic,15.3850184688568
fructooligosaccharides,15.3850184688568
breads,14.8852635224236
huso,14.6806534326341
colon,14.6079444111968
soy,14.4893451183313
viz,14.4625962427858
lactis,14.3048893701745
spirulina,14.1808984862009
resistant,14.1704083012877
2010,13.9469807884447
sgt,13.9131113276784
oat,13.7758707393343
cheese,13.7467230210307
foods,13.7249345954574
infant,13.7117741360592
cereal,13.6065794030295
seaweeds,13.5758277848783
microbiol,13.4359993920418
bran,13.4244330748961
potential,13.2009311590775
colitis,13.0915565912004
human,13.0746724981625
tuohy,12.9767785035449
acidophilus,12.9767785035449
bifidogenic,12.9701276158016
casei,12.9058634357032
alginate,12.8759392246383
gibson,12.7275812552977
intestinal,12.6641054595169
synytsya,12.4418538386345
ftdc,12.4418538386345
consumption,12.294072571521
sci,12.182951921333
healthy,12.1330686343071
hydrocol,12.0670376288096
acidilactici,12.0670376288096
crackers,12.0670376288096
yacon,12.0670376288096
gum,11.9443871034515
anaerobe,11.8465921436651
roberfroid,11.7763075897855
activity,11.7337249399055
enzymes,11.5783479521149
immunoactive,11.5387638516426
vitro,11.369256639637
fecal,11.3514871422522
beijerinckii,405.623430986043
syringaldehyde,271.830440069838
solventogenic,153.449530676493
8052,142.511723674189
fermentation,130.893470793018
p2,121.928303196464
butanol,91.3137233905824
ezeji,86.3595889917601
ncimb,79.3112359964697
butyric,78.7217903067396
coat,73.5082675697621
clostridium,68.9421002000727
abe,66.8814524951869
acidogenic,59.5410540896944
growth,52.3716416306985
production,39.4799435288436
lignocellulosic,37.5884126097091
acetobutylicum,35.8301318243962
blaschek,35.3289227693564
hydrolysates,32.6831268920475
acetic,32.6641568703322
grown,32.1849602019854
biomass,28.9197621589055
biotechnol,26.3265387927946
acid,25.9921736780544
solventogenesis,24.8837076772691
microbiol,24.1847989056752
phase,22.3152152215178
od540,21.6168793596693
control,20.9885892279908
fermentations,20.6021524115558
protein,18.7756782797175
glucose,17.8382098896915
during,17.7780855186518
extracts,17.4146351902268
ctl_s,17.2935034877354
transferase,16.9758299809073
coenzyme,15.9877322693041
furfural,15.1117293813494
ph,13.8684271469045
concentration,13.8581100804432
acetone,13.632697003925
ctl_a,12.9701276158016
species,12.8464387878471
activity,12.7540488477234
wiesenborn,12.4418538386345
tc,12.1294336897833
cells,11.9648210937216
decrease,11.8344052925328
generation,11.7266309471985
exponential,11.4705369958238
time,11.4535909187916
acidogenesis,11.3379234827508
corn,11.1497709338581
accumulation,10.822257488874
papoutsakis,10.7490395473189
crude,10.6306592613894
effect,10.3393505115465
represent,10.2109437039225
arrow,10.209977700354
cantarella,10.1818708386587
hmf,10.1074000874836
termination,9.90476595555828
qureshi,9.84021204725362
microbial,9.79907875143209
produced,9.74013520033799
hp,9.6973901015485
bahl,9.48602360909666
presence,9.45763342073331
concentrations,9.35897059941321
environ,8.95864842600132
inhibition,8.87594604666305
gottschalk,8.67603632332462
inhibitory,8.67159715799671
sa_a,8.64675174386772
lanes,8.56042411300423
negatively,8.43207321089389
total,8.40090315653507
ohio,8.31639500452807
pretreatment,8.31255196964996
andersch,8.29456922575636
ba101,8.29456922575636
yacobucci,8.29456922575636
assay,8.1892057436658
biofuels,8.11598332566531
tgy,8.04469175253976
ethanologenic,8.04469175253976
oardc,8.04469175253976
biofuel,8.02504758285879
36,7.9317863350466
rate,7.93138328977362
extract,7.72767680249588
lignin,7.67984363511277
alsaker,7.55861565516717
24,7.45863727961125
zaldivar,7.4426317612118
chambliss,7.4426317612118
utilization,7.40851810930113
prior,7.40516741613471
grupe,7.34032671631704
motif,107.860411043857
motifs,91.3143724271464
algorithm,80.954429054306
niched,43.2337587193386
fitness,43.1804603229885
length,41.4484535961599
sequences,39.5358906957411
pareto,38.1269740350675
consensus,37.6463048524137
score,30.4032997461476
similarity,28.4429500100029
algorithms,27.446160214187
genetic,27.189933098374
regulatory,22.1582962343353
population,22.1009076014461
conservation,21.5412251372018
subsequence,20.8696669915176
problem,20.486092238129
crossover,19.0006944077691
transcription,18.9430034449285
genes,18.1148148272741
promoter,17.1635467479767
initialization,15.4646347527779
sharing,14.8037174360437
sequence,14.6921273952638
offsprings,14.3320527297585
discovery,14.0880333773097
recall,13.6212124199041
meme,13.4765334499781
sets,13.3486667772206
binding,12.7516386175608
identification,12.6110044491533
finding,12.3428879541406
variable,12.3152666614153
ga,12.2094216625253
mutation,12.1751690959711
probabilistic,12.0610913159694
dna,11.9854174340752
tss,11.6673427659996
representation,11.6095690480222
selection,11.511002138549
position,11.345242586622
multiple,11.2978136774798
embedded,11.0848584390714
mesra,11.0104900744756
tournament,11.0104900744756
optimization,10.9899355850768
orthologous,10.9292450596294
candidate,10.9070482688436
precision,10.6924709821285
evolutionary,10.6462356594484
stormo,10.6356738646507
tfbs,10.4348334957588
vector,10.1485709737033
solutions,9.98752791125575
false,9.82043761602941
rps,9.67939757677742
discover,9.60987665576159
individual,9.38830294905846
goldberg,9.34265505962676
instances,9.14958910469336
nucleotide,9.10928982200656
birla,9.10002378171403
stine,9.06703762880964
identify,8.99474953405445
each,8.94918783095723
factor,8.91131871958992
finds,8.87828860391162
computational,8.83454083284221
phyme,8.64675174386772
acgcgt,8.64675174386772
derated,8.64675174386772
tompa,8.62865352177493
gibbs,8.54906996848262
sampler,8.51722809776123
randomly,8.41156348407546
mig1,8.29456922575636
sandve,8.29456922575636
elnitski,8.29456922575636
maximization,8.23077682595115
find,8.10146047672401
objective,8.04521244946185
lones,8.04469175253976
bioinformatics,7.99345241848251
scenarios,7.915934392995
karci,7.85087172652365
matys,7.85087172652365
pdr3,7.85087172652365
tournaments,7.85087172652365
bioinform,7.7850662697379
jaspar,7.6925092344284
gcn4,7.6925092344284
starting,7.6653501736163
tfbss,7.55861565516717
generation,7.46240151185356
proceedings,7.46233286193709
multiobjective,7.34032671631704
ranchi,7.24881173519568
elkan,7.24881173519568
sandelin,7.16602636487923
beryllium,154.980134674749
carcinogenic,115.969637343704
arsenic,88.5619084252826
iarc,84.3346706842551
nickel,73.0388665978433
cadmium,71.8970913182234
carcinogenicity,67.6374214467349
cobalt,66.1356178299168
dna,65.9197958874137
cancer,64.420075660411
chromium,59.2293752218273
trace,54.8220335999119
carcinogens,47.7230042519666
exposure,38.3653028584869
carcinogenesis,35.9177250401297
elements,32.781890232179
humans,32.4943606011342
damage,31.8135120780609
ros,30.1123777416816
human,27.4568122461412
boffetta,26.101424252642
lead,26.0818341807129
atsdr,25.6911435071096
compounds,24.2235312639884
copper,24.1402471065352
agency,23.8845952519795
oxidative,22.4422238910521
zinc,22.2396395598308
occupational,21.2374681054162
exposures,21.1228088583385
radicals,19.5316128320064
chromate,19.3587951535548
lung,19.1502847584571
cells,19.0029511488519
animals,18.9716344062997
tumor,18.8113576273528
food,18.1465283216904
usepa,18.1220293379892
radical,18.0262798719002
ores,17.391389159598
toxicity,17.3008065754447
inorganic,17.2577780967708
inhalation,17.166714976032
trivalent,16.9610612029417
hexavalent,16.8456668124727
health,16.8303527415784
toxic,16.5407995622618
metals,16.5024901224808
drinking,15.9418470397138
tumors,15.9040152908452
metal,15.8291259921278
genotoxic,15.3822481634654
gene,15.3567386186116
proteomics,15.2672201917043
kidney,15.154272736614
monographs,15.1031753876998
p53,15.0913483301153
chemicals,15.0711963498898
environ,14.9310807100022
klopfleisch,14.8852635224236
repair,14.5297196665483
risks,14.4715803134222
that,14.2655506227606
metallic,14.2097340048516
breaks,14.1793075258431
effects,14.1618410054308
essential,13.9338628666147
peroxide,13.8629472794022
fontenot,13.7932584341686
toxicol,13.7788576419205
skin,13.7080868963276
disease,13.6847630712754
ngs,13.3996159772384
1991,13.20756475669
industries,13.1389584179799
superoxide,12.9645891261245
oxide,12.9480461924132
smoking,12.734296853977
beryl,12.4418538386345
prognostic,12.3214974468688
strand,12.2944465404236
risk,12.0867621183293
valco,12.0670376288096
environmental,12.0348588560173
species,11.9288360172866
profiling,11.8613341525928
sequencing,11.8461330585864
steenland,11.7763075897855
antimony,11.772658520889
occurs,11.7048866306092
1993,11.6626848642183
soil,11.4705369958238
protein,11.2654069678305
exposed,11.1587614862656
rats,11.0585707409512
ions,11.0225058637671
element,11.0153888553663
epidemiological,11.0100723395776
hartwig,10.9973784168246
lesions,10.8818871783505
decolorization,215.221786773265
hbt,179.033588279841
laccase,150.762435564147
dye,125.140883150458
ao51,103.761020926413
enzyme,55.8127441254272
dyes,55.7100373498413
trogii,52.9103095861702
azo,51.3540073263981
textile,48.3025916583031
concentration,44.0198790790547
germination,40.5520120985351
trametes,32.7904851022282
ph,32.631593286834
acetosyringone,28.083700122328
decolourization,26.5870069754709
sawdust,24.3569781678483
laccases,24.2667300845707
phytotoxicity,22.9738823074295
orange,22.2652032830094
mediator,21.3219985014688
mechichi,21.2713477293013
0,19.2766716373053
incubation,18.7545486892385
mediators,18.0834277285392
crude,15.9459888920841
wastewater,15.4980790946377
degradation,14.9151573278738
response,14.4368737541438
acid,13.8923686899946
rsm,13.7467230210307
effluents,13.7467230210307
optimization,13.737419481346
desirability,13.7179613765853
decolorize,13.5758277848783
effluent,12.7811000292584
petri,12.5044583568418
martinez,12.4682116264988
time,12.4495553465126
texp,12.4418538386345
predicted,12.2025661838815
neifar,12.0670376288096
versicolor,11.963749648073
murugesan,11.9238127644466
optimum,11.9190357447997
khlifi,11.7763075897855
dishes,11.7138480579727
51,11.3567727972282
concentrations,11.2307647192959
minimize,11.1577922022413
removal,11.0300623948247
saratale,11.0104900744756
variables,10.9088800558088
pigm,10.661457901107
05,10.5464869025711
detoxification,10.5360498482393
color,10.5182056013756
index,10.4991159931252
technol,10.4405426835735
remazol,10.4348334957588
surface,10.3832046158001
design,10.3640670782064
effect,10.3393505115465
tempo,10.2700040650455
sayadi,10.2608576548258
decolorized,9.90655971859177
toxicity,9.88617518596843
culture,9.87617178563468
redox,9.7699932786754
camarero,9.67939757677742
optimize,9.626755115514
soil,9.55878082985316
fungal,9.29368656419414
adsorption,8.99165532448508
clean,8.90275222487341
produced,8.85466836394363
sfax,8.80262936270799
detoxify,8.77630758978547
designs,8.65044902456702
badot,8.64675174386772
capar,8.64675174386772
karagozoglu,8.64675174386772
amines,8.55031355239201
value,8.51374780277017
carcinogenicity,8.45467768084186
phs,8.30122011349972
nyanhongo,8.29456922575636
buffer,8.2365720961162
conditions,8.20776626528213
reaction,8.14423099182676
tavares,8.11598332566531
enzymes,8.10484356648042
microbiol,8.06159963522505
flasks,8.05498281803185
crini,8.04469175253976
bleaching,8.02504758285879
60,7.86174534962042
golob,7.85087172652365
umbuzeiro,7.85087172652365
soloman,7.85087172652365
chlorpyrifos,131.396201137287
cp,62.3297874811928
fermentum,60.9112241014735
opp,58.7226137305363
lactis,48.6366238585934
organophosphorous,43.4928704111741
degradation,38.5308230970072
pesticide,27.4553536049918
strains,24.062264955467
tcp,23.927499296146
coli,21.103828850759
plantarum,20.7983534767575
mtcc,15.9637082415137
sp,15.8802960754835
faecalis,15.3373200351101
broth,14.5895103145237
bacteria,13.3548626193612
degrading,13.1486194603406
shafiani,12.9701276158016
lactobacillus,12.7811000292584
pesticides,12.0507348956486
strain,11.337005812882
end,11.207332556031
intestinal,11.0810922770773
degraded,10.9052870284742
ms,10.8628844821035
microbiol,10.7487995136334
enzyme,10.7332200241206
randhawa,9.90655971859177
soil,9.55878082985316
sphingomonas,9.39913252129071
insecticides,9.30221116475254
biodegradation,9.28483924070941
hydrolase,8.9695553000919
environ,8.95864842600132
extracellular,8.86796503498333
munnecke,8.64675174386772
ahdaya,8.64675174386772
richnis,8.64675174386772
nocardiodes,8.64675174386772
tolerate,8.55473776446505
phosphatase,8.11336077394421
diethylphosphate,8.04469175253976
diethylthiophosphate,8.04469175253976
degrade,7.88091730287953
mulbry,7.85087172652365
microflora,7.61413811076928
chroococcum,7.55861565516717
servin,7.55861565516717
bacterium,7.53617271241439
anwar,7.51149580917598
pseudomonas,7.50797623884568
concentrations,7.48717647953057
mass,7.4694265898198
malathion,7.4426317612118
parathion,7.34032671631704
absorbed,7.31967128375469
spectrum,7.31956458219986
bacillus,7.29475515726183
atif,7.24881173519568
carbofuran,7.16602636487923
mutch,6.89662921708432
tract,6.86140657546099
supernatant,6.82645011706388
paracoccus,6.78791389243914
apci,6.73826672498907
activity,6.63210540081616
growth,6.54645520383731
microbial,6.53271916762139
biller,6.26608834752714
ralstonia,6.21178385543991
hydrolysis,6.17800559972449
azotobacter,6.16067564649513
products,6.14331224811661
assay,6.14190430774935
malik,6.13729997288931
nrrl,6.11240828706169
intracellular,6.10986260689265
liberating,6.08924454196206
uninoculated,6.06668252114269
lactobacilli,6.00231315439988
sartor,6.00231315439988
tolerance,5.96474564346139
gastrointestinal,5.90568218765615
organophosphorus,5.81680504792609
humans,5.80256439305968
pumilus,5.80025999599411
containing,5.61635917782715
kale,5.52216601495477
toxic,5.51359985408725
gi,5.40867701757921
lakshmi,5.31184583808782
mpd,5.2663595838107
india,5.24955799656257
agar,5.12543596770218
food,5.04070231158067
insecticide,5.02763231459719
srm,5.02092503058201
bacterial,5.01705208218696
agriculture,4.98185412075686
rna,127.207463214595
lentil,79.3112359964697
etiolated,32.178767010159
leaf,31.2988015878685
tissues,28.2387940827169
isolation,27.3809503457557
plant,27.2533464049061
pvp,24.3479499769959
dnase,23.6681436010869
extraction,21.0081222701829
kranner,20.1117293813494
cdna,18.3299502550774
library,18.1577202472653
dna,17.9781261511128
polysaccharides,17.7978571689344
lectin,17.7415052931091
polyvinylpyrrolidone,16.9093553616837
polyphenols,16.7221419448321
phenolic,15.985950755458
lane,15.8104358957671
gene,15.3567386186116
seedling,14.4600605388744
borax,13.9131113276784
contaminants,13.5988261235843
nucleic,13.4633853670918
contaminating,12.8566371205721
pcr,12.551900101877
plants,11.863648753579
rich,11.6496249660417
seeds,11.5893536899237
mattheus,11.3379234827508
quality,11.2809779771074
chromosomal,11.2573070435499
licl,11.0443320299095
decahydrate,11.0104900744756
root,10.9751750046312
culinaris,10.8732176027935
leaves,10.3606726578444
acids,10.3017237702405
amplification,10.2984067725949
contamination,10.1394444981256
leguminous,10.036956799935
salzman,9.67939757677742
buffer,9.26614360813072
seed,8.9626804665867
total,8.96096336697075
construction,8.93543476767306
rcf,8.9135800614675
stem,8.82292626494546
precipitation,8.65044902456702
ay547295,8.64675174386772
gujaria,8.64675174386772
birtic,8.64675174386772
riboruler,8.64675174386772
phenol,8.63939825054144
genomic,8.44153154030362
isolated,8.40870168551404
dnase1,8.29456922575636
gsss,8.29456922575636
koonjul,8.29456922575636
supernatant,8.19174014047666
method,8.1620571365801
grill,8.14776254615758
lipids,8.09183956300263
seedlings,8.08496082565065
pvpp,7.85087172652365
eliminate,7.76814702377204
pigeonpea,7.6925092344284
grinding,7.53138754587302
singh,7.36819284036802
reverse,7.26965663328779
amplicon,7.26085765482575
iari,7.24881173519568
ecor1,7.24881173519568
guanidinium,7.22868605865043
tetraborate,7.16602636487923
developing,7.10666945307076
anal,6.99460811143316
chomczynski,6.89662921708432
gehrig,6.89662921708432
centrifugation,6.79204748551382
isolating,6.76001401597832
protocol,6.65453551733786
macromolecular,6.6354157669627
tissue,6.56104080374999
positives,6.55521952130274
false,6.54695841068627
ladder,6.35776766783381
chickpea,6.32401573939777
ests,6.32401573939777
samples,6.32242569508039
woodhead,6.18585390111117
28s,6.16067564649513
sarkosyl,6.13620673366111
proteins,6.11620255024651
sacchi,6.08924454196206
thiocyanate,6.06378448493298
blocker,6.03169213716532
phytochem,5.942386707645
quantity,5.87627932053112
nhase,284.622841673851
rhodochrous,137.727422968718
hydratase,88.6299201623946
nitrile,70.9717019892444
mutant,70.5975953278783
4d,55.8479668545241
rhodococcus,46.9384111271156
j1,32.085192606499
bhalla,29.8165121673554
prasad,26.7175963424975
nagasawa,26.5051822150516
pratush,25.9402552316032
purified,24.9141881990938
gff,23.5526151795709
buffer,21.621001752305
asf,20.8696669915176
purification,20.1956174570414
raj,19.6926743278646
cfe,19.231273086071
wieser,18.4820269394854
activity,17.8556683868127
wild,17.2216041901413
enzyme,17.173152038593
nhases,16.5891384515127
kda,16.1497564492055
ammonium,15.980482374647
vmax,15.3373200351101
yamada,15.0227939705031
microbiol,14.7795993312459
potassium,14.5091829044673
kobayashi,14.4965355327599
chromatography,13.7935389207966
phosphate,13.4284774558802
deaef,12.9701276158016
sulfate,12.8702024049598
gel,12.6670688966381
butyronitrile,12.4418538386345
tc,12.1294336897833
sequence,11.7537019162111
strain,11.337005812882
nitrilase,10.8732176027935
exchange,10.7909134335723
chlororaphis,10.7490395473189
nicotinamide,10.5962794463897
protein,10.5143798366418
brevibacterium,10.036956799935
acrylamide,9.77024911861228
biotechnol,9.69925113418748
banerjee,9.50064998998527
himachal,9.35776766783381
resting,9.14958910469336
mutagenesis,9.12532659072131
filtration,9.09361603547293
permeation,9.06588408238956
ph,8.97368815387936
fractionation,8.87146274865555
lane5,8.64675174386772
55,8.61232572785854
ryuno,8.29456922575636
lane4,8.29456922575636
mnng,8.04469175253976
r312,8.04469175253976
lane3,8.04469175253976
nitriles,8.01049007447555
substrate,7.94605489460008
seth,7.87321760279353
lane2,7.85087172652365
thermophilic,7.52140371582624
lane1,7.4426317612118
pseudonocardia,7.4426317612118
india,7.3493811951876
ions,7.34833724251139
asano,7.26085765482575
pradesh,7.22076577015181
fractions,7.16337737117493
characterization,7.09834218633505
hydratases,7.09044924310044
fraction,7.06721220314519
iodoacetic,7.02092503058201
earlier,6.94009889601407
shimla,6.89662921708432
optimization,6.86870974067299
b23,6.84057176988384
biochem,6.78083922585393
thermophila,6.73826672498907
homology,6.65954996249938
cramp,6.56396637355127
yamaki,6.56396637355127
cowan,6.46817561155706
amidase,6.38608420687771
pooled,6.33679696009253
deae,6.26608834752714
column,6.1838835520907
sephacryl,6.06668252114269
km,6.06224814833721
metal,6.0301432350963
amides,6.02536744782432
persulfate,6.00231315439988
fecl2,6.00231315439988
1992,6.00075001060964
duck,138.328737620446
typing,127.572405396073
foodborne,125.061308530411
campylobacter,101.525446172588
adzitey,99.5348307090763
pcr,96.6496307844529
wassenaar,73.7197128211111
ducks,71.435514337559
pathogens,67.9894497339776
newell,67.6836307817255
discriminatory,61.4137572376459
typeability,58.8815379489274
isolates,58.3732614936914
dna,53.9343784533385
salmonella,52.1332442201266
pfge,51.379879896588
jejuni,50.1400219834906
trindade,45.6568616952912
bacteria,45.4065329058279
multiplex,45.1234282647417
rapd,44.5689084297694
mlst,42.4148144105432
maiden,42.1745301365211
hatcheries,41.5723861034194
microbiol,40.3079981761253
detection,35.5453657261349
reproducibility,32.3350344607296
abulreesh,32.178767010159
plasmid,30.4062867255179
techniques,30.0021096777268
urwin,29.9103828474048
polymerase,29.7805162868936
repetitive,29.3542937206183
multilocus,28.1149251095499
sequencing,26.6537993818194
huda,26.5870069754709
spratt,26.1011699819735
spp,26.0852207621896
restriction,24.8521692343482
primers,24.044035301286
amplified,23.7625064004198
power,23.5529538085136
ducklings,23.5526151795709
extragenic,23.0775277032852
rrna,22.8973848470253
corry,22.8387462210617
polymorphism,22.534541517906
electrophoresis,22.0133094979175
16s,21.9143657672344
coli,21.103828850759
deoxyribonucleic,20.9606759505216
magistrado,20.7364230643909
shi,20.2926616554875
sails,19.231273086071
isolated,19.1106856488955
serovars,18.4820269394854
strains,18.4005555541807
food,18.1465283216904
aflp,17.9456244721095
enterobacterial,17.9150659121981
sequence,17.6305528743166
bacterial,17.5596822876544
meat,17.430413314594
boonmar,17.2935034877354
mohran,17.2935034877354
campylobacters,17.1014294247096
2000,16.7134692761538
potsdam,16.6168793596693
gel,16.5646285571421
detect,16.496252328601
ribotyping,16.2209731294312
nurul,16.132329294629
genes,15.9836601417125
outbreaks,15.7476026511142
outbreak,15.3177025438996
advantages,15.1999385090096
babalola,15.1172313103343
nachamkin,15.1172313103343
pulsed,15.113161113046
surveillance,15.0011872248397
palindromic,14.9047659555583
amplification,14.7120096751356
poultry,14.4893451183313
chain,14.3775963832559
picken,14.1808984862009
colles,14.041850061164
fragments,14.0285496870008
eggs,13.9928987774482
enright,13.7467230210307
intergenic,13.633893881537
nested,13.6333400969189
struelens,13.5758277848783
monocytogenes,13.5266388761088
identify,13.4921243010817
samples,13.4351546020458
arbeit,13.2935034877354
listeria,13.2796145952195
2003,13.2398715890016
technique,13.1929152673365
sequences,13.1786302319137
xylanase,311.483484199439
bran,112.765237829127
wheat,106.304765690412
production,68.1926297316389
aspergillus,62.0218487923716
enzyme,48.2994901085428
cob,40.5503265606132
productivity,39.0276992093789
xylan,37.0013100237846
r2,35.5120233309208
peptone,32.6500971473791
candidus,32.178767010159
variables,31.6357521618454
corn,31.2193586148028
straw,30.009661787832
agro,27.4016004388293
yeast,24.5310187784896
cellulase,23.504117786034
penicillium,22.7474626913081
nitrogen,21.9609186928279
extract,21.8950842737383
spelt,20.689887651253
response,19.7557219793547
sources,19.6154225004697
cmcase,19.4651677553174
value,19.4599949777604
bagasse,19.4551547930851
biotechnol,19.398502268375
nidulans,19.3587951535548
optimization,19.2323872738844
volumetric,19.1348578242742
gomes,18.6347055685857
trichoderma,18.4949424419079
xylanases,18.4820269394854
xylose,18.1937000163315
aad,17.7261231077511
strain,17.6353423755942
fungus,17.053163828568
meerut,16.5891384515127
oat,16.5310448872012
surface,16.4400739750168
ph,16.315796643417
fermentation,16.1099656360637
thermomyces,16.0471625981351
lanuginosus,15.9652105171943
flask,15.7824202551292
bioreactor,15.1031753876998
pure,14.8929479026708
alkali,14.562364762733
taneja,14.4600605388744
incubation,14.0659115169289
tolerant,13.9664440640179
fumigatus,13.7179613765853
substrate,13.621808390743
predicted,13.4228228022696
activity,13.2642108016323
carbon,13.1425515687525
fungal,13.0111611898718
qinnghe,12.9701276158016
media,12.8857279213022
alkaline,12.8026470423233
shake,12.7261231077511
bioprocess,12.6902301846155
effect,12.5160558823984
maximum,12.1678158502397
sugar,12.0378322562341
damaso,11.7763075897855
katapodis,11.7763075897855
quadratic,11.5317126631754
cost,11.1814994252068
bajaj,11.0682934846663
titer,11.0222505955404
christakopoulos,11.0104900744756
niveus,11.0104900744756
residues,10.822257488874
carmona,10.7596296654171
microbiol,10.7487995136334
model,10.6438426534445
plot,10.6187509873558
inoculated,10.6133202715803
oxalicum,10.531387545873
technol,10.4405426835735
bakri,10.1818708386587
sugars,10.1555990028869
sudan,9.87627932053112
culture,9.87617178563468
xylanolytic,9.73258387765871
cultivation,9.68884799167775
biely,9.62829755888107
methodology,9.59408400222839
process,9.59050956532456
souza,9.53784072149159
adjusted,9.29726121794276
optimized,9.27581573457114
concentration,8.96701240499263
silva,8.79988188930587
biochem,8.7182218618122
rice,8.71510605413635
seyis,8.64675174386772
aksoz,8.64675174386772
decolorization,389.725938211048
dye,164.81969975914
cupreum,121.054524414148
rv,65.2304332806734
dyes,63.9026899012885
laccase,53.0460421429405
ligninolytic,51.3509203140324
mnp,41.3042218713231
reactive,40.8789249567633
fungi,36.6262853484252
textile,34.5018511845022
decolorize,33.9395694621957
azo,31.7905759639607
biodegradation,27.8545177221282
ganoderma,27.7230404092281
mannose,27.2953017407812
enzyme,26.8330500603016
saratale,25.6911435071096
sda,24.0092526175995
rot,23.504117786034
decolorizing,20.8696669915176
ftir,19.1472859757216
concentration,18.7492077558937
fungal,18.5873731283883
ph,17.9473763077587
violet,17.3445887235431
govindwar,16.9697847310978
carbon,16.8975663026817
culture,16.789492035579
shaking,16.3154777555452
efficiency,16.1910268950506
sp,15.8802960754835
condition,15.4196812681491
kalme,14.8852635224236
effect,14.6927612532503
abts,14.6710489378466
degraded,14.5403827046322
nitrogen,13.8272451028917
bioresour,13.8007404738009
agar,13.6678292472058
waste,13.4902356738669
technol,13.4235548788802
yeast,13.0832100151944
mnip,12.9701276158016
vaithanomast,12.9701276158016
hptlc,12.9058634357032
incubation,12.8937522238515
extract,12.8794613374931
jadhav,12.8566371205721
gujarat,12.8566371205721
blue,12.666732245264
strain,12.5966731254244
static,12.3906987805773
isolates,12.3822069835103
gupte,12.3717078022223
process,12.3306551554173
flasks,12.0824742270478
gahlout,12.0670376288096
safia,12.0670376288096
pleurotus,11.88477341529
production,11.6645287698856
sources,11.5384838238057
degradation,11.1863679959053
plugs,11.1675878195664
biotechnol,11.0848584390714
katia,10.8732176027935
mayur,10.8732176027935
haq,10.7799477675342
trichosporon,10.6356738646507
india,10.4991159931252
shazia,10.4348334957588
phenol,10.3672779006497
supplemented,10.3600639058944
activity,10.2032390781787
kashif,9.97012761580158
decolorized,9.90655971859177
maximum,9.88635037831977
isolate,9.87735210396257
vallabh,9.78803409474075
peroxidase,9.72825838226535
guaiacol,9.57912631031656
ostreatus,9.44185383863454
enzymes,9.26267836169191
trametes,8.94285957333496
navy,8.9135800614675
absorbance,8.86037726014046
inoculated,8.84443355965021
oxidase,8.79650946478357
datronia,8.64675174386772
sq01,8.64675174386772
jarsoz,8.64675174386772
me4bl,8.64675174386772
cibacron,8.64675174386772
mohamedy,8.64675174386772
gll,8.64675174386772
vibration,8.57185295638215
cycle,8.50834538296302
incubated,8.36521666537126
kapdan,8.29456922575636
revanker,8.29456922575636
sweetpotato,192.346357299829
meristem,106.356738646507
shoot,81.0037974460788
setosa,60.527262207074
mericlones,60.527262207074
vigor,59.1307231426333
potato,56.4059524400199
virus,54.4542281400039
planting,54.4022257728578
viruses,49.3327348227124
meristems,49.1310017585866
spfmv,47.5571345912725
plant,44.9680215680951
salazar,44.6148997491633
ga3,43.798733712429
kin,43.4557400994786
plantlets,42.3128422677783
plants,41.5227706375265
00,40.7818695611057
root,40.7649357314873
